ACT_SEGREG,AREA_HA,AREA_M2,ARROJO_RR1,ARROJO_RR_,CANT_RRSS,CATEGORIA,CRIANZA_AN,DEN_BOT,DEPARTAMEN,DISTRITO,ESTE,Index,M_ADM_BOT,M_DISP_RRS,NORTE,PERIMETRO,PROVINCIA,QUEMA_BASU,ZONA
No,0.18455622,1845.56219043,No,No,2,Recuperación,No,Botadero Huacoloma - Manantial Amarillo,Ancash,Cabana,829199.0,215,Municipalidad provincial de Pallasca,Municipalidad provincial de Pallasca,9073481.0,203.39293437,Pallasca,Si,17
No,0.07062766,706.27662458,No,No,"1,5",Recuperación,No,Botadero Ticahuas,Ancash,Santa Rosa,821276.0,744,Municipalidad distrital de Santa Rosa,Municipalidad distrital de Santa Rosa,9056470.0,104.72400293,Pallasca,Si,17
No,0.04782644,478.26436641,No,No,No Precisa,Recuperación,Si,Botadero Cabiña,Ancash,Lacabamba,180940.0,1044,Municipalidad distrital de Lacabamba,Municipalidad distrital de Lacabamba,9087417.0,84.86560077,Pallasca,Si,18
No,0.09512529,951.25294397,No,No,"1,5",Recuperación,No,Botadero La Playa,Ancash,Pallasca,830036.0,1373,Municipalidad distrital de Pallasca,Municipalidad distrital de Pallasca,9084876.0,127.87836627,Pallasca,Si,17
Si,0.15829483,1582.94830963,No,Si,"9,79",Recuperación,No,Botadero Kircabamba,Ancash,Pomabamba,226093.0,1001,Municipalidad provincial de Pomabamba,"Municipalidad provincial de Pomabamba, Municipalidad distrital de Huayllan, Municipalidad distrital de Casca",9027469.0,177.41437797,Pomabamba,Si,18
No,0.0200529,200.52897655,No,No,"0,07",Recuperación,No,Botadero Sector Chacpa,Ancash,Parobamba,231747.0,1422,Municipalidad distrital de Parobamba,Municipalidad distrital de Parobamba,9037607.0,55.97320865,Pomabamba,Si,18
No,0.04558659,455.86592752,No,No,No Precisa,Recuperación,No,Botadero Sector Pucacruz,Ancash,Pararin,208922.0,1494,Municipalidad distrital de Pararín,Municipalidad distrital de Pararín,8887332.0,87.04455661,Recuay,Si,18
Si,0.05068323,506.83228018,No,No,2,Recuperación,No,Botadero El Mirador,Ancash,Macate,819418.0,286,Municipalidad distrital de Macate,Municipalidad distrital de Macate,9034823.0,89.68981061,Santa,Si,17
No,1.47424883,14742.4883068,No,Si,15,Recuperación,No,Botadero Huamanchacate,Ancash,Santa,763934.0,376,Municipalidad distrital de Santa,Municipalidad distrital de Santa,9002828.0,723.72997994,Santa,Si,17
No,0.03430385,343.03845907,No,No,7,Recuperación,No,Botadero Sector Pisin Alto,Ancash,Cáceres del Perú,813705.0,464,Municipalidad distrital de Cáceres del Peru,Municipalidad distrital de Cáceres del Peru,9006843.0,91.55531874,Santa,Si,17
No,0.37169604,3716.9603505,No,No,8,Recuperación,No,Botadero Solivin,Ancash,Nepeña,800004.0,699,Municipalidad distrital de Nepeña,Municipalidad distrital de Nepeña,8988665.0,268.17131689,Santa,Si,17
No,0.2498442,2498.44197713,No,Si,9,Recuperación,Si,Botadero La Boquita,Ancash,Samanco,773315.0,777,Municipalidad distrital de Samánco,Municipalidad distrital de Samánco,8974337.0,202.74250643,Santa,Si,17
Si,26.93712069,269371.206853,No,Si,"0,1",Recuperación,No,Botadero Pampa la Carbonera,Ancash,Nuevo Chimbote,782122.0,798,Municipalidad distrital de Nuevo Chimbote,"Municipalidad distrital de Nuevo Chimbote, Municipalidad distrital de Comandante Noel",8985945.0,3559.77382715,Santa,Si,17
No,0.4664256,4664.25595832,No,No,5,Recuperación,Si,Botadero Asentamiento Humano Nuevo Moro,Ancash,Moro,811165.0,866,Municipalidad distrital de Moro,Municipalidad distrital de Moro,8989808.0,259.4919049,Santa,Si,17
Si,3.59255997,35925.5997335,No,Si,280,Recuperación,No,Botadero Municipal – Coishco,Ancash,Chimbote,762841.0,927,Municipalidad provincial del Santa,"Municipalidad provincial del Santa, Municipalidad distrital de Coishco",8999990.0,756.28686731,Santa,Si,17
No,0.10013704,1001.37043443,No,No,No Precisa,Recuperación,No,Botadero Sector Shecshe,Ancash,Cashapampa,207973.0,743,Municipalidad distrital de Cashpampa ,Municipalidad distrital de Cashapampa,9052111.0,139.94874742,Sihuas,Si,18
No,0.01873768,187.37684331,No,No,No Precisa,Recuperación,No,Botadero Quebrada Zenga,Ancash,Chingalpo,212221.0,771,Municipalidad distrital de Chingalpo ,Municipalidad distrital de Chingalpo,9074860.0,48.58659597,Sihuas,Si,18
No,0.042781,427.81004899,No,No,"0,071",Recuperación,No,Botadero Quebrada Los Ojitos,Ancash,Acobamba,219071.0,790,Municipalidad distrital de Acobamba ,Municipalidad distrital de Acobamba,9078841.0,73.41485448,Sihuas,Si,18
No,0.07149304,714.93036103,No,No,"0,023",Recuperación,No,Botadero Sector Estrellapampa,Ancash,Sicsibamba,220532.0,815,Municipalidad distrital de Sicsibamba,"Municipalidad distrital de Sicsibamba, Municipalidad distrital de Sihuas",9049040.0,114.58559531,Sihuas,Si,18
Si,0.04075396,407.53960194,No,Si,"0,35",Recuperación,No,Botadero Sector Sogoranra,Ancash,Ragash,205913.0,910,Municipalidad distrital de Ragash ,Municipalidad distrital de Ragash,9055993.0,81.48763618,Sihuas,Si,18
No,0.14640123,1464.01231251,No,No,"0,5",Recuperación,No,Botadero Sector Tinco,Ancash,Matacoto,199595.0,888,Municipalidad distrital de Ranrahirca,Municipalidad distrital de Ranrahirca,8984548.0,184.72454057,Yungay,Si,18
No precisa,0.39,3900.0,No precisa,No precisa,0.08,Recuperación,No precisa,Botadero Ccoyoruna,Apurímac,Challhuanca,696058.0,1530,Municipalidad provincial de Aymaraes,Muncipalidad provincial de Aymaraes,8415027.0,449.08,Aymaraes,No precisa,18
No,0.6282038,6282.03796147,No,No,"7,44",Recuperación,No,Botadero Uchupata,Apurímac,Curahuasi,753058.0,84,Municipalidad distrital de Curahuasi,Municipalidad distrital de Curahuasi,8500385.0,329.48506474,Abancay,No,18
No,0.04588031,458.80311112,No,No,"1,89",Recuperación,No,Botadero Pacpiri,Apurímac,Huanipaca,725002.0,142,Municipalidad distrital de Huanipaca,Municipalidad distrital de Huanipaca,8506424.0,87.2375203,Abancay,No,18
No,0.02900314,290.03138763,No,Si,"0,95",Recuperación,No,Botadero Paspaccata,Apurímac,Lambrama,740647.0,211,Municipalidad distrital de Lambrama,Municipalidad distrital de Lambrama,8465955.0,70.61943962,Abancay,No,18
Si,1.36242295,13624.2294869,Si,Si,54,Recuperación,No,Botadero Quitasol Imponeda,Apurímac,Abancay,724292.0,575,Municipalidad provincial de Abancay,"Municipalidad provincial de Abancay, Municipalidad distrital de Tamburco",8490144.0,547.1142297,Abancay,No,18
No,0.02289046,228.90464497,No,No,"0,83",Recuperación,No,Botadero Huayrachina,Apurímac,Circa,729399.0,765,Municipalidad distrital de Circa,Municipalidad distrital de Circa,8464818.0,61.65350958,Abancay,No,18
No,0.00684968,68.49680925,No,No,"0,97",Recuperación,No,Botadero S/N,Apurímac,Pichirhua,708435.0,1633,Municipalidad distrital de Pichirhua,Municipalidad distrital de Pichirhua,8466638.0,36.52450019,Abancay,No,18
No,0.08,770.0,No,No,0.0006,Recuperación,No,Botadero Mutcapata,Apurímac,Huanipaca,723545.0,1730,MUNICIPALIDAD DISTRITAL HUANIPACA,Municipalidad Distrital de Huanipaca,8508168.0,115.7,Abancay,No,18
No,0.28664342,2866.43419279,No,No,"1,58",Recuperación,No,Botadero Yuraccurva,Apurímac,Santa María de Chicmo,655032.0,83,Municipalidad distrital de Santa Maria de Chicmo,Municipalidad distrital de Santa Maria de Chicmo,8489974.0,214.97244367,Andahuaylas,No,18
No,0.18000093,1800.00928346,No,No,"1,43",Recuperación,No,Botadero Quishue,Apurímac,Huancaray,653635.0,98,Municipalidad distrital de San Antonio de Cachi,Municipalidad distrital de San Antonio de Cachi,8477059.0,172.44077396,Andahuaylas,No,18
No,0.48195735,4819.57347764,No,No,"1,69",Recuperación,No,Botadero Kiñuaccasa,Apurímac,José María Arguedas,685135.0,99,Municipalidad distrital de José Maria Arguedas,Municipalidad distrital de José Maria Arguedas,8476549.0,263.35547808,Andahuaylas,No,18
No,0.05376982,537.69816738,No,No,"1,28",Recuperación,No,Botadero S/N,Apurímac,Huancaray,657684.0,100,Municipalidad distrital de Huancaray,Municipalidad distrital de Huancaray,8479531.0,91.90030235,Andahuaylas,No,18
No,0.0400267,400.26704811,No,No,"0,83",Recuperación,No,Botadero Comunpampa,Apurímac,Turpo,665075.0,118,Municipalidad distrital de Turpo,Municipalidad distrital de Turpo,8475057.0,88.63499144,Andahuaylas,No,18
No,0.08556313,855.63128329,No,No,"0,83",Recuperación,No,Botadero Puncapata,Apurímac,San Miguel de Chaccrampa,650006.0,145,Municipalidad distrital de San Miguel de Chaccrampa,Municipalidad distrital de San Miguel de Chaccrampa,8456650.0,125.53875227,Andahuaylas,No,18
No,0.02267091,226.70911518,No,Si,"0,6",Recuperación,No,Botadero Curapahuaycu,Apurímac,Huayana,650473.0,164,Municipalidad distrital de Huayana,Municipalidad distrital de Huayana,8445513.0,64.99712837,Andahuaylas,No,18
No,0.03400483,340.0482932,No,No,"1,12",Recuperación,No,Botadero Paltalloza,Apurímac,Pampachiri,656192.0,178,Municipalidad distrital de Pampachiri,Municipalidad distrital de Pampachiri,8432586.0,94.78821534,Andahuaylas,No,18
No,0.12,1150.0,No,No,"1,13",Recuperación,No,Botadero Cruz Mocco,Apurímac,Oropesa,762059.0,119,Municipalidad distrital de Oropesa,Municipalidad distrital de Oropesa,8422640.0,45.0,Antabamba,No,18
No,0.01347518,134.75181897,No,No,"0,23",Recuperación,No,Botadero Chaonapata,Apurímac,El Oro,709123.0,176,Municipalidad distrital de El Oro,Municipalidad distrital de El Oro,8428714.0,48.25879202,Antabamba,No,18
No,0.20120567,2012.05667727,No,No,"0,89",Recuperación,No,Botadero Jalajala,Apurímac,Juan Espinoza Medrano,723726.0,636,Municipalidad distrital de Juan Espinoza Medrano,Municipalidad distrital de Juan Espinoza Medrano,8406166.0,180.31526094,Antabamba,No,18
No,0.04994618,499.46176369,No,No,"0,66",Recuperación,No,Botadero Ccantuspata,Apurímac,Huaquirca,728122.0,638,Municipalidad distrital de Huaquirca,Municipalidad distrital de Huaquirca,8413757.0,95.69091602,Antabamba,No,18
No,0.32187286,3218.72860758,No,Si,"6,59",Recuperación,No,Botadero Tahuata,Apurímac,Antabamba,730421.0,784,Municipalidad provincial de Antabamba,Municipalidad provincial de Antabamba,8409523.0,225.8131477,Antabamba,No,18
No,1.17944114,11794.4114012,No,No,"0,560",Reconversión,No,Botadero Ccauricho,Apurímac,Juan Espinoza Medrano,723084.0,1389,Municipalidad distrital de Juan Espinoza Medrano,Municipalidad distrital de Juan Espinoza Medrano,8407730.0,443.61889122,Antabamba,No,18
No,0.13061147,1306.11474063,No,No,"0,9",Recuperación,No,Botadero Yanama,Apurímac,Pachaconas,712191.0,1634,Municipalidad distrital de Pachaconas,Municipalidad distrital de Pachaconas,8426309.0,142.98446699,Antabamba,No,18
No,0.45,4500.0,No,No,0.15,Recuperación,No,Botadero Sachaqata,Apurímac,Oropesa,763873.0,1761,MUNICIPALIDAD DISTRITAL DE OROPESA,Municipalidad Distrital de Oropesa,8421005.0,305.0,Antabamba,No,18
No,0.0190583,190.58302646,No,No,1,Recuperación,No,Botadero S/N,Apurímac,Chapimarca,709257.0,63,Municipalidad distrital de Chapimarca,Municipalidad distrital de Chapimarca,8454206.0,59.90920371,Aymaraes,No,18
No,0.03406175,340.61753076,No,No,"0,93",Recuperación,No,Botadero Pumaya,Apurímac,Lucre,692440.0,64,Municipalidad distrital de Lucre,Municipalidad distrital de Lucre,8455403.0,74.01613916,Aymaraes,No,18
No,0.03754836,375.48361061,No,No,"0,35",Recuperación,No,Botadero Soccosocco,Apurímac,Colcabamba,689473.0,120,Municipalidad distrital de Colcabamba,Municipalidad distrital de Colcabamba,8450405.0,77.1246776,Aymaraes,No,18
No,0.01060774,106.07743947,No,No,"0,41",Recuperación,No,Botadero Yanama,Apurímac,San Juan de Chacña,696700.0,121,Municipalidad distrital de San Juan de Chacña,Municipalidad distrital de San Juan de Chacña,8458136.0,40.79408087,Aymaraes,No,18
No,0.04754408,475.44077276,No,Si,"1,37",Recuperación,No,Botadero Violinpata,Apurímac,Tintay,696497.0,122,Municipalidad distrital de Tintay,Municipalidad distrital de Tintay,8455699.0,90.06325403,Aymaraes,No,18
No,0.06619678,661.96783355,No,No,"0,76",Recuperación,No,Botadero Tunasccata,Apurímac,Toraya,684764.0,166,Municipalidad distrital de Toraya,Municipalidad distrital de Toraya,8446074.0,110.10380182,Aymaraes,No,18
Si,0.13496587,1349.65873822,No,No,1,Recuperación,No,Botadero Municipal,Apurímac,Sañayca,680505.0,177,Municipalidad distrital de Sañayca,Municipalidad distrital de Sañayca,8430134.0,163.98207398,Aymaraes,No,18
No,0.05983755,598.37546034,No,No,"0,53",Recuperación,No,Botadero Chocloccata,Apurímac,Yanaca,699345.0,179,Municipalidad distrital de Yanaca,Municipalidad distrital de Yanaca,8425806.0,99.25741287,Aymaraes,No,18
No,0.01909094,190.90941399,No,No,"0,96",Recuperación,No,Botadero Pateonccata,Apurímac,Tapairihua,700286.0,180,Municipalidad distrital de Tapairihua,Municipalidad distrital de Tapairihua,8435701.0,68.60069865,Aymaraes,No,18
No,0.04679711,467.97107893,No,No,"0,29",Recuperación,No,Botadero Ccollurpascca,Apurímac,Ihuayllo,684958.0,181,Municipalidad distrital de Ihuayllo,Municipalidad distrital de Ihuayllo,8436348.0,93.69346116,Aymaraes,No,18
No,0.13777705,1377.77048646,No,No,"0,52",Recuperación,No,Botadero Huamanchino,Apurímac,Pocohuanca,704343.0,612,Municipalidad distrital de Pocohuanca,Municipalidad distrital de Pocohuanca,8428334.0,151.90192339,Aymaraes,No,18
No,0.04767462,476.74616346,No,No,"0,500",Recuperación,No,Botadero Municipal,Apurímac,Capaya,681488.0,628,Municipalidad distrital de Capaya,Municipalidad distrital de Capaya,8439170.0,77.40134998,Aymaraes,No,18
No,0.04475032,447.50323929,No,No,"1,82",Recuperación,No,Botadero Wichinccase,Apurímac,Cotaruse,693976.0,635,Municipalidad distrital de Cotaruse,Municipalidad distrital de Cotaruse,8406246.0,85.15022277,Aymaraes,No,18
Si,0.18152075,1815.20748605,No,No,"0,100",Recuperación,No,Botadero Municipal,Apurímac,Soraya,682510.0,1388,Municipalidad distrital de Soraya,Municipalidad distrital de Soraya,8433238.0,175.48348208,Aymaraes,No,18
No,0.635,6350.0,No,No,0.57,Recuperación,No,Botadero Sanchihua,Apurímac,Cotaruse,691034.0,1723,MUNICIPALIDAD DIST. DE COTARUSI,No precisa,8401687.0,119.0,Aymaraes,No,18
No,0.14,1444.65,No,No,0.25,Recuperación,No,Botadero Tollccahhua,Apurímac,Tintay,694567.0,1785,MUNICIPALIDAD DISTRITAL DE TINTAY,Municipalidad distrital de Tintay,8455509.0,179.05,Aymaraes,No,18
No,0.02301047,230.10466405,No,No,"1,37",Recuperación,No,Botadero Anccasillay,Apurímac,Uranmarca,645436.0,82,Municipalidad distrital de Uranmarca,Municipalidad distrital de Uranmarca,8487273.0,63.63251036,Chincheros,No,18
Si,0.07319991,731.999122,No,Si,"1,01",Recuperación,No,Botadero Cantiria,Apurímac,Cocharcas,635417.0,86,Municipalidad distrital de Cocharcas,Municipalidad distrital de Cocharcas,8495089.0,108.91305099,Chincheros,No,18
No,0.06718136,671.81357687,No,Si,"1,04",Recuperación,No,Botadero Ccelloplaga,Apurímac,Ranracancha,649042.0,139,Municipalidad distrital de Ranracancha,Municipalidad distrital de Ranracancha,8503530.0,104.19896934,Chincheros,No,18
No,1.6331,16331.0,No,No,No Precisa,Recuperación,No,Botadero Tuminhuaycco y Manchana,Apurímac,Uranmarca,649852.0,470,Municipalidad distrital de Santa Maria de Chicmo,Municipalidad distrital de Santa Maria de Chicmo,8495032.0,394.990735,Chincheros,No,18
No,0.15492471,1549.24712879,No,No,"0,036",Recuperación,No,Botadero Salla,Apurímac,Los Chankas,626161.0,651,Municipalidad distrital de Los Chankas,Municipalidad distrital de Los Chankas,8515777.0,194.70603915,Chincheros,No,18
No,0.143921453292,1439.21453292,No,No,0.57,Recuperación,No,Botadero Sector de Cconchapallana,Apurímac,Cotabambas,783785.0,31,MUNICIPALIDAD DISTRITAL DE COTABAMBAS,Municipalidad distrital de Cotabambas,8478359.0,190.747587029,Cotabambas,No,18
No,0.21960916,2196.09157708,No,Si,"1,35",Recuperación,No,Botadero Puccarumy,Apurímac,Coyllurqui,776255.0,68,Municipalidad distrital de Coyllurqui,Municipalidad distrital de Coyllurqui,8469523.0,213.08464474,Cotabambas,No,18
No,0.14545599,1454.55993631,No,No,"0,5",Recuperación,No,Botadero Pucapuca,Apurímac,Cotabambas,787445.0,102,Municipalidad distrital de Cotabambas,Municipalidad distrital de Cotabambas,8481074.0,210.60075727,Cotabambas,No,18
Si,0.5776833,5776.83299609,No,No,"3,29",Recuperación,No,Botadero Saccsahuillca,Apurímac,Challhuahuacho,800883.0,163,Municipalidad distrital de Chalhuahuacho,Municipalidad distrital de Chalhuahuacho,8440665.0,320.16160982,Cotabambas,No,18
Si,0.34803262,3480.32615217,No,No,"4,7",Recuperación,No,Botadero Piancalla,Apurímac,Haquira,801211.0,1332,Municipalidad distrital de Haquira,Municipalidad distrital de Haquira,8424746.0,283.63780246,Cotabambas,No,18
Si,0.1,729.0,No,No,7,Recuperación,No,Botadero Ccarayhuacho,Apurímac,Challhuahuacho,785872.0,1787,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,Municipalidad distrital de Challhuahuacho,8434019.0,123.0,Cotabambas,No,18
No,0.11091378,1109.13778203,No,No,"0,66",Recuperación,No,Botadero Tumacunca,Apurímac,Curasco,762106.0,44,Municipalidad distrital de Curasco,Municipalidad distrital de Curasco,8446751.0,187.53983214,Grau,No,18
No,0.06403808,640.38076019,No,No,"1,05",Recuperación,No,Botadero Rayampata,Apurímac,Curpahuasi,751424.0,165,Municipalidad distrital de Curpahuasi,Municipalidad distrital de Curpahuasi,8443903.0,107.09970754,Grau,No,18
No,0.08626745,862.67450745,No,No,"0,32",Recuperación,No,Botadero Chaupiurco,Apurímac,Santa Rosa,752929.0,183,Municipalidad distrital de Santa Rosa,Municipalidad distrital de Santa Rosa,8437349.0,114.79859664,Grau,No,18
No,0.18826027,1882.60268173,No,No,"0,56",Recuperación,No,Botadero Huanquil,Apurímac,Micaela Bastidas,757731.0,184,Municipalidad distrital de Micaela Bastidas,Municipalidad distrital de Micaela Bastidas,8439073.0,189.77568108,Grau,No,18
No,0.0622107,622.10701055,No,No,"0,16",Recuperación,No,Botadero Sullocminas,Apurímac,San Antonio,757027.0,1550,Municipalidad distrital de San Antonio,Municipalidad distrital de San Antonio,8431410.0,111.11813824,Grau,No,18
No,0.17313243,1731.32434067,No,Si,"0,55",Recuperación,No,Botadero Cconcorpata,Apurímac,Vilcabamba,755365.0,1636,Municipalidad distrital de Vilcabamba,Municipalidad distrital de Vilcabamba,8442216.0,172.35284088,Grau,No,18
No,0.338,3380.0,No,No,0.08,Recuperación,No,Botadero Uyrumpa,Apurímac,Curpahuasi,751726.0,1751,MUNICIPALIDAD DISTRITAL DE CURPAHUASI,Municipalidad Distrital de Curpahuasi,8444849.0,301.0,Grau,No,18
No,0.03254609,325.46086202,No,Si,"0,39",Recuperación,No,Botadero Chaccocerca,Apurímac,Chacoche,716821.0,65,Municipalidad distrital de Chacoche,Municipalidad distrital de Chacoche,8457936.0,73.31870456,Abancay,Si,18
No,0.20685862,2068.58622817,Si,No,"0,9",Recuperación,No,Botadero Huilcayoc,Apurímac,San Pedro de Cachora,739114.0,212,Municipalidad distrital de San Pedro de Cachora,Municipalidad distrital de San Pedro de Cachora,8510104.0,172.47321226,Abancay,Si,18
No,0.06710025,671.00251348,No,Si,"0,4",Recuperación,No,Botadero en el Sector Quishuarpampa,Apurímac,Huancarama,708127.0,85,Municipalidad distrital de Pacobamba,Municipalidad distrital de Pacobamba,8492477.0,103.34296431,Andahuaylas,Si,18
No,0.11722163,1172.21630044,No,No,"1,8",Recuperación,No,Botadero Huarraccopata,Apurímac,Kishuara,704772.0,101,Municipalidad distrital de Kishuara,Municipalidad distrital de Kishuara,8483558.0,137.0386212,Andahuaylas,Si,18
No,0.03672701,367.27005085,No,Si,"0,5",Recuperación,No,Botadero en el Sector Puituc,Apurímac,Andarapa,676274.0,140,Municipalidad distrital de Andarapa,Municipalidad distrital de Andarapa,8505736.0,74.2498453,Andahuaylas,Si,18
No,0.04259792,425.97919926,No,No,"0,77",Recuperación,No,Botadero Jalabamba,Apurímac,Tumay Huaraca,653820.0,146,Municipalidad distrital de Tumayhuaraca,Municipalidad distrital de Tumayhuaraca,8445795.0,79.86871489,Andahuaylas,Si,18
No,0.03651038,365.1037929,No,No,"0,44",Recuperación,No,Botadero Chuñupucro,Apurímac,Pomacocha,651820.0,185,Municipalidad distrital de Pomacocha,Municipalidad distrital de Pomacocha,8442514.0,82.39480497,Andahuaylas,Si,18
Si,2.63,26300.0,Si,Si,"30,76",Recuperación,No,Botadero San José,Apurímac,San Jerónimo,676843.0,549,Municipalidad provincial de Andahuaylas,"Municipalidad provincial de Andahuaylas, Municipalidad distrital de Talavera, Municipalidad distrital de Pacucha",8488651.0,570.0,Andahuaylas,Si,18
No,0.25316,2531.602174,No,No,No Precisa,Recuperación,Si,Botadero Anccasillayoc,Apurímac,José María Arguedas,683950.0,560,Municipalidad distrital de José María Arguedas,Municipalidad distrital de José María Arguedas,8476586.0,240.612582,Andahuaylas,Si,18
No,0.06516429,651.64286465,No,Si,"0,3",Recuperación,No,Botadero Chachaspucro,Apurímac,Kaquiabamba,683867.0,1520,Municipalidad distrital de Kaquiabamba,Municipalidad distrital de Kaquiabamba,8504853.0,102.69250677,Andahuaylas,Si,18
No,0.01521731,152.17312697,No,No,"0,6",Recuperación,No,Botadero Chaupiorcco,Apurímac,Chiara,644106.0,1620,Municipalidad distrital de Chiara,Municipalidad distrital de Chiara,8465844.0,52.17173757,Andahuaylas,Si,18
No,0.01128894,112.88941301,No,No,"0,65",Recuperación,No,Botadero Checcollone,Apurímac,Sabaino,722193.0,1635,Municipalidad distrital de Sabaino,Municipalidad distrital de Sabaino,8416584.0,47.31483398,Antabamba,Si,18
No,0.07238652,723.86516798,No,No,"0,47",Recuperación,No,Botadero Pasercca,Apurímac,Justo Apu Sahuaraura,696517.0,182,Municipalidad distrital de Justo Apu Sahuaraura,Municipalidad distrital de Justo Apu Sahuaraura,8436990.0,108.56295661,Aymaraes,Si,18
Si,0.93,9300.0,Si,Si,14,Recuperación,No,Botadero Molle,Apurímac,Chalhuanca,681969.0,465,Municipalidad provincial de Aymaraes,Municipalidad provincial de Aymaraes,8425229.0,320.0,Aymaraes,Si,18
